ean,pasillo,rubro,subrubro,descripcion,marca,imagen_url,nombre_supertop
7793395000382,Alimentos,Infusiones,YerbaMate,YERBA MAS SABOR CON NARANJA X 500GR,Mas Sabor,https://supertopar.vteximg.com.br/arquivos/ids/162590/141406.jpg,Yerba Mas Sabor con Naranja x 500gr
7793395000405,Alimentos,Infusiones,Yerba Mate,YERBA MAS SABOR CON BOLDO X 500GR,Mas Sabor,https://supertopar.vteximg.com.br/arquivos/ids/162587/141393.jpg,Yerba Mas Sabor con Boldo x 500gr
7793395000412,Alimentos,Infusiones,Yerba Mate,YERBA MAS SABOR CON PEPERINA X 500GR,Mas Sabor,https://supertopar.vteximg.com.br/arquivos/ids/162586/141392.jpg,Yerba Mas Sabor con Peperina x 500gr
7793433000619,Alimentos,"Cereales, Barras de Cereal",Frutas Secas y Disecadas,SEMILLAS GENSER SESAMO X 120GR,Genser,https://supertopar.vteximg.com.br/arquivos/ids/160070/129107.jpg,Semillas Genser Sesamo x120gr
7793433000640,Alimentos,"Cereales, Barras de Cereal",Frutas Secas y Disecadas,SEMILLAS GENSER CHIAX 150GR,Genser,https://supertopar.vteximg.com.br/arquivos/ids/160071/129108.jpg,Semillas Genser Chia x 150gr
7793482000349,Alimentos,Mermeladas Dulces y Untables,Mermeladas,MERMELADA MASSEUBELIGHT FRUTILLA X 260GR,Masseube,https://supertopar.vteximg.com.br/arquivos/ids/163509/159214.jpg,Mermelada Masseube Light Frutilla x 260gr
7793482000448,Alimentos,Mermeladas Dulces y Untables,Mermeladas,MERMELADA MASSEUBE LIGHT ARADANOS X 260GR,Masseube,https://supertopar.vteximg.com.br/arquivos/ids/163465/159216.jpg,Mermelada Masseube Light Aradanos x 260gr
7793482300081,Alimentos,Mermeladas Dulces y Untables,Mermeladas,MERMELADA MASSEUBE FRAMBUESA X 350GR,Masseube,https://supertopar.vteximg.com.br/arquivos/ids/163504/159208.jpg,Mermelada Masseube Frambuesa x350gr
7793482300098,Alimentos,Mermeladas Dulces y Untables,Mermeladas,MERMELADA MASSEUBE ARANDANO X 350GR,Masseube,https://supertopar.vteximg.com.br/arquivos/ids/163502/159206.jpg,Mermelada Masseube Arandanox 350gr
7793482300135,Alimentos,Mermeladas Dulces y Untables,Mermeladas,MERMELADA MASSEUBE FRUTOS DEL BOSQUE X 350GR,Masseube,https://supertopar.vteximg.com.br/arquivos/ids/163505/159210.jpg,Mermelada Masseube Frutosdel Bosque x 350gr
7793670000014,Alimentos,Infusiones,Yerba Mate,YERBA VERDEFLOR BOLDO X 500GR,Verdeflor,https://supertopar.vteximg.com.br/arquivos/ids/160444/141362.jpg,YerbaVerdeflor Boldo x 500gr
7793670000052,Alimentos,Infusiones,Yerba Mate,YERBA VERDEFLOR HIERBAS X 500GR,Verdeflor,https://supertopar.vteximg.com.br/arquivos/ids/160442/141360.jpg,Yerba Verdeflor Hierbas x 500gr
7793670000076,Alimentos,Infusiones,Yerba Mate,YERBA VERDEFLOR HIERBAS SERRANAS X 1KG,Verdeflor,https://supertopar.vteximg.com.br/arquivos/ids/160443/141361.jpg,Yerba Verdeflor Hierbas Serranas x 1kg
7793670400500,Alimentos,Infusiones,Yerba Mate,YERBA VERDEFLOR PEPERINA X 500GR,Verdeflor,https://supertopar.vteximg.com.br/arquivos/ids/160448/141391.jpg,Yerba Verdeflor Peperina x 500gr
7793670400517,Alimentos,Infusiones,Yerba Mate,YERBA VERDEFLOR CEDRON X 500GR,Verdeflor,https://supertopar.vteximg.com.br/arquivos/ids/160447/141390.jpg,Yerba Verdeflor Cedron x 500gr
7793704000119,Alimentos,Infusiones,Yerba Mate,YERBA YEMAYPE X 1KG,Yemaype,https://supertopar.vteximg.com.br/arquivos/ids/162593/141431.jpg,YerbaYemaype x 1kg
7793704000508,Alimentos,Infusiones,Yerba Mate,YERBA PLAYADITO CON HIERBAS X500GR,Playadito,https://supertopar.vteximg.com.br/arquivos/ids/162582/141354.jpg,Yerba Playadito con Hierbas x 500gr
7793704000805,Alimentos,Infusiones,Yerba Mate,YERBA LIEBIG CON PALO X 500GR,Liebig,https://supertopar.vteximg.com.br/arquivos/ids/162585/141357.jpg,Yerba Liebig con Palo x 500gr
7793742007392,Perfumeria,Cuidado de Piel,Cremas para Manos y Cuerpo,CREMA DERMAGLOS HIDRATACION ABSORCION INMEDIATAX 300CC,Dermaglos,https://supertopar.vteximg.com.br/arquivos/ids/157385/513584.jpg,Crema Dermaglos Hidratacion Absorcion Inmediata x 300cc
7793742007415,Perfumeria,Cuidadode Piel,Cremas para Manos y Cuerpo,AGUA MICELAR DERMAGLOS X 200CC,Dermaglos,https://supertopar.vteximg.com.br/arquivos/ids/157356/513540.jpg,Agua Micelar Dermaglos x 200cc
7793742008252,Perfumeria,Cuidado de Piel,Cremas para Manos y Cuerpo,CREMA DERMAGLOS ESENCIAL X 300CC,Dermaglos,https://supertopar.vteximg.com.br/arquivos/ids/157387/513585.jpg,Crema Dermaglos Esencial x 300cc
7793742008276,Perfumeria,Cuidado de Piel,Cremaspara Manos y Cuerpo,CREMA DERMAGLOS HIDRATACION + REGENERACION X 300CC,Dermaglos,https://supertopar.vteximg.com.br/arquivos/ids/157389/513586.jpg,Crema DermaglosHidratacion + Regeneracion x 300cc
7793759000010,Bebidas,Aguas y Sodas,Agua Saborizada,AGUA RUMIPAL MANZANA SIN GAS X 1500CC,Rumipal,https://supertopar.vteximg.com.br/arquivos/ids/163829/313056.jpg,Agua Rumipal Manzana Sin Gas x 1500cc
7793759000065,Bebidas,Aguas y Sodas,Agua Saborizada,AGUA RUMIPAL NARANJA SIN GAS X 1500CC,Rumipal,https://supertopar.vteximg.com.br/arquivos/ids/163828/313057.jpg,Agua Rumipal NaranjaSin Gas x 1500cc
7793759000072,Bebidas,Aguas y Sodas,Agua Saborizada,AGUA RUMIPAL POMELO SIN GAS X 1500CC,Rumipal,https://supertopar.vteximg.com.br/arquivos/ids/163827/313058.jpg,Agua Rumipal Pomelo Sin Gas x 1500cc
7793759000201,Bebidas,Gaseosas,Gaseosas,GASEOSA RUMIPAL TONICA CITRUS X 1500CC,Rumipal,https://supertopar.vteximg.com.br/arquivos/ids/163832/313043.jpg,Gaseosa Rumipal Tonica Citrus x 1500cc
7793759320583,Bebidas,Gaseosas,Gaseosas,GASEOSA RUMIPAL TONICA POMELOX 1500CC,Rumipal,https://supertopar.vteximg.com.br/arquivos/ids/163834/305225.jpg,Gaseosa Rumipal Tonica Pomelo x 1500cc
7793759320880,Bebidas,Gaseosas,Gaseosas,GASEOSA RUMIPAL TONICA X 1500CC,Rumipal,https://supertopar.vteximg.com.br/arquivos/ids/163835/305195.jpg,Gaseosa Rumipal Tonica x 1500cc
7793890258639,Alimentos,Galletas y Tostadas,Galletitas Dulces y Magdalenas,VAINILLAS BIMBO X 148GR,Bimbo,https://supertopar.vteximg.com.br/arquivos/ids/161281/169954.jpg,Vainillas Bimbo x 148gr
7793890258646,Alimentos,Galletas y Tostadas,Galletitas Dulces y Magdalenas,VAINILLAS BIMBO X 444GR,Bimbo,https://supertopar.vteximg.com.br/arquivos/ids/161280/169953.jpg,Vainillas Bimbo x 444gr
7793890258691,Alimentos,Galletas yTostadas,Galletitas Dulces y Magdalenas,VAINILLAS VALENTE X 148GR,Valente,https://supertopar.vteximg.com.br/arquivos/ids/161283/169956.jpg,Vainillas Valente x 148gr
7793890258707,Alimentos,Galletas y Tostadas,Galletitas Dulces y Magdalenas,VAINILLAS VALENTE X 444GR,Valente,https://supertopar.vteximg.com.br/arquivos/ids/161282/169955.jpg,Vainillas Valente x 444gr
7793890259094,Alimentos,Galletas y Tostadas,Galletitas Dulces y Magdalenas,MAGDALENAS VALENTE VAINILLA X 200GR,Valente,https://supertopar.vteximg.com.br/arquivos/ids/161563/169948.jpg,Magdalenas Valente Vainilla x 200gr
7793890259100,Alimentos,Galletas y Tostadas,Galletitas Dulces y Magdalenas,MAGDALENAS VALENTE RELLENAS DULCE DE LECHE X 200GR,Valente,https://supertopar.vteximg.com.br/arquivos/ids/161566/169952.jpg,Magdalenas Valente Rellenas Dulce de Leche x 200gr
7793890259124,Alimentos,Galletas y Tostadas,Galletitas Dulcesy Magdalenas,MAGDALENAS VALENTE CHOCOLATE CON DULCE DE LECHE X 200GR,Valente,https://supertopar.vteximg.com.br/arquivos/ids/161565/169950.jpg,Magdalenas Valente Chocolate conDulce de Leche x 200gr
7793890259605,Panaderia,Panificados,Pan de Hamburguesa y Panchos,PAN PARA PANCHO DE PAPA BIMBO X 240GR,Fargo,https://supertopar.vteximg.com.br/arquivos/ids/160660/153568.jpg,Pan para Pancho de Papa Bimbo x 240gr
7793890261509,Panaderia,Panificados,Pan de Molde,PAN LACTEADO RODAJA FINA FARGO X 370GR,Fargo,https://supertopar.vteximg.com.br/arquivos/ids/160678/153593.jpg,Pan Lacteado Rodaja Fina Fargo x 370gr
77939753,Alimentos,"Chocolates, Alfajores y Golosinas",Golosinas,CHICLE TOPLINE SEVEN STRONG X 14GR,Topline,https://supertopar.vteximg.com.br/arquivos/ids/160866/167264.jpg,Chicle Topline Seven Strong x 14gr
7794000005143,Alimentos,Mayonesas y Aderezos,Mayonesas,MAYONESA HELLMANN`S CASERA X 445GR,Hellmann`S,https://supertopar.vteximg.com.br/arquivos/ids/160190/130285.jpg,Mayonesa Hellmann`s Casera x 445gr
7794000005891,Alimentos,"Sopas, Caldos y Pure",Sopas,SOPA KNORR CREMAARVEJA CON CHILE CHIPOTLE X 64GR,Knorr,https://supertopar.vteximg.com.br/arquivos/ids/161467/175249.jpg,Sopa Knorr Crema Arveja con Chile Chipotle x 64gr
7794000006287,Alimentos,Tomates Varios,Salsas Preparadas,SALSA CICA POMAROLA X 340GR,Cica,https://supertopar.vteximg.com.br/arquivos/ids/160370/139433.jpg,Salsa Cica Pomarola x 340gr
7794000006300,Alimentos,Tomates Varios,Salsas Preparadas,SALSA CICA TUCO X 340GR,Cica,https://supertopar.vteximg.com.br/arquivos/ids/160372/139435.jpg,Salsa Cica Tuco x 340gr
7794000006317,Alimentos,Tomates Varios,Salsas Preparadas,SALSA CICA PORTUGUESA X 340GR,Cica,https://supertopar.vteximg.com.br/arquivos/ids/160371/139434.jpg,Salsa Cica Portuguesa x 340gr
7794000006492,Alimentos,Mayonesas y Aderezos,Aderezos,MOSTAZA SAVORA ORIGINAL X 200GR,Savora,https://supertopar.vteximg.com.br/arquivos/ids/159893/120300.jpg,Mostaza Savora Original x 200gr
7794000006928,Alimentos,"Sopas, Caldos y Pure",Sopas,SOPA KNORR QUICK CHOCLO YPEREJIL X 5UN,Knorr,https://supertopar.vteximg.com.br/arquivos/ids/161475/175264.jpg,Sopa Knorr Quick Choclo y Perejil x 5un
7794000006966,Alimentos,"Sopas, Caldos y Pure",Sopas,SOPA KNORR CREMA VEGETALES BALANCE X 60GR,Knorr,https://supertopar.vteximg.com.br/arquivos/ids/161488/175290.jpg,Sopa Knorr Crema Vegetales Balance x 60gr
7794000007451,Alimentos,"Harinas, Avenas y Premezclas",Almidon yFeculas,MAIZENA X 220GR,Maizena,https://supertopar.vteximg.com.br/arquivos/ids/159472/104029.jpg,Maizena x 220gr
7794000007932,Alimentos,"Cereales, Barras de Cereal",Cereales para Desayuno y Granolas,CEREAL MAIZENA GRANOLA Y COCO X 150GR,Maizena,https://supertopar.vteximg.com.br/arquivos/ids/160703/155217.jpg,Cereal Maizena Granola y Coco x 150gr
7794000008199,Alimentos,"Harinas, Avenas y Premezclas",Premezclas,PREMEZCLA MAIZENAPAN PIZZA X 500GR,Maizena,https://supertopar.vteximg.com.br/arquivos/ids/160105/104031.jpg,Premezcla Maizena Pan Pizza x 500gr
7794000008212,Alimentos,Rebosadores,Rebozadores,REBOZADOR MAIZENA X 350GR,Maizena,https://supertopar.vteximg.com.br/arquivos/ids/160263/135063.jpg,Rebozador Maizena x 350gr
7794000008236,Alimentos,Producción de Repositeria-Panaderia,Bizcochuelos,BIZCOCHUELO MAIZENA CHOCOLATE X 450GR,Maizena,https://supertopar.vteximg.com.br/arquivos/ids/159537/108205.jpg,Bizcochuelo Maizena Chocolate x 450gr
7794000008243,Alimentos,"Harinas, Avenas y Premezclas",Premezclas,PREMEZCLA MAIZENA TAPA DE ALFAJORES X 400GR,Maizena,https://supertopar.vteximg.com.br/arquivos/ids/160140/126166.jpg,Premezcla Maizena Tapa de Alfajores x 400gr
7794000008687,Alimentos,"Sopas, Caldos y Pure",Sopas,SOPA KNORR CREMA CHOCLO PUERRO X 70GR,Knorr,https://supertopar.vteximg.com.br/arquivos/ids/156585/175288.jpg,Sopa Knorr Crema ChocloPuerro x 70gr
7794000009172,Alimentos,Sal y Especies,Saborizantes y Bolsas para el Horno,MIX DE SABORES KNORR POLLOX 4UN,Unilever,https://supertopar.vteximg.com.br/arquivos/ids/161463/174243.jpg,Mix de Sabores Knorr Pollo x 4un
7794000009196,Alimentos,Sal yEspecies,Saborizantes y Bolsas para el Horno,MIX DE SABORES KNORR BARBACOA X 4UN,Unilever,https://supertopar.vteximg.com.br/arquivos/ids/161465/174245.jpg,Mix de Sabores Knorr Barbacoa x 4un
7794218000046,Perfumeria,Jabones,Jabon Tocador,jabon tocador st tropez marina x 3un,St Tropez,https://supertopar.vteximg.com.br/arquivos/ids/165241/545343.jpg,Jabon Tocador St Tropez Marina x 3un
7794218106120,Limpieza,Lavado de Ropa,Jabones,jabon blanco argentino x 2un x 200gr,Argentino,https://supertopar.vteximg.com.br/arquivos/ids/165250/216048.jpg,Jabon Blanco Argentino x 2un x 200gr
7794218106229,Perfumeria,Jabones,Jabon Tocador,jabon tocador cupido tricolor x 3u x 90gr,Cupido,https://supertopar.vteximg.com.br/arquivos/ids/165507/506075.jpg,Jabon Tocador Cupido Tricolorx 3u x 90gr
7794218106540,Perfumeria,Jabones,Jabon Tocador,jabon tocador st tropez armonia x 3un,St Tropez,https://supertopar.vteximg.com.br/arquivos/ids/165240/545344.jpg,Jabon Tocador St Tropez Armonia x 3un
7794218106632,Perfumeria,Jabones,Jabon Tocador,jabon tocador st tropez glicerina neutro x 3un,St Tropez,https://supertopar.vteximg.com.br/arquivos/ids/165258/546111.jpg,Jabon Tocador St Tropez Glicerina Neutro x 3un
7794218106892,Perfumeria,Jabones,Jabon Tocador,jabon tocador st tropez glicerina rojo x 3un,St Tropez,https://supertopar.vteximg.com.br/arquivos/ids/165237/546112.jpg,Jabon Tocador St Tropez Glicerina Rojo x 3un
7794440000104,Limpieza,Cocina,Esponjas de Cocina,ESPONJA VIRULANA FIBRA FUERTE,Virulana,https://supertopar.vteximg.com.br/arquivos/ids/158750/212090.jpg,Esponja Virulana Fibra Fuerte
7794440001729,Limpieza,Cocina,Lanas de Acero,ROLLITO ACERO VIRULANA X 6UN,Virulana,https://supertopar.vteximg.com.br/arquivos/ids/158863/219004.jpg,Rollito Acero Virulana x 6un
7794440002399,Limpieza,Cocina,Esponjas de Cocina,ESPONJA ACERO INOXIDABLE VIRULANA INOXYDABLE,Virulana,https://supertopar.vteximg.com.br/arquivos/ids/158744/212048.jpg,Esponja Acero Inoxidable Virulana Inoxydable
7794440003372,Limpieza,Cocina,Esponjas de Cocina,FIBRA VERDE VIRULANA X 2UN,Virulana,https://supertopar.vteximg.com.br/arquivos/ids/158742/212032.jpg,Fibra Verde Virulana x 2un
7794440003440,Limpieza,Cocina,Esponjas de Cocina,ESPONJA VIRULANACUIDA UÑAS,Virulana,https://supertopar.vteximg.com.br/arquivos/ids/158747/212074.jpg,Esponja Virulana Cuida Uñas
7794440005116,Limpieza,Accesoriosde Limpieza,Franelas y Rejillas,PAñO TWIST VIRULANA X 3UN,Virulana,https://supertopar.vteximg.com.br/arquivos/ids/158793/219012.jpg,Paño Twist Virulana x 3un
7794440006564,Limpieza,Accesorios de Limpieza,"Escobas, Secadores y Otros",MOPA VIRULANA ALGODON REPUESTO X 1UN,Virulana,https://supertopar.vteximg.com.br/arquivos/ids/158724/210083.jpg,Mopa Virulana Algodon Repuesto x 1un
7794440007059,Limpieza,Accesorios de Limpieza,"Escobas, Secadores y Otros",ESCOBA VIRULANA EXTERIOR,Virulana,https://supertopar.vteximg.com.br/arquivos/ids/158722/210079.jpg,Escoba Virulana Exterior
7794440007165,Limpieza,Accesorios de Limpieza,"Escobas, Secadores y Otros",ESCOBILLON VIRULANA RINCON,Virulana,https://supertopar.vteximg.com.br/arquivos/ids/158725/210151.jpg,Escobillon Virulana Rincon
7794440045921,Limpieza,Cocina,Guantes de Goma,GUANTES PLUMITA MEDIANO,Virulana,https://supertopar.vteximg.com.br/arquivos/ids/158138/509037.jpg,Guantes Plumita Mediano
77944405,Alimentos,"Chocolates, Alfajores y Golosinas",Golosinas,CARAMELO MENTHOPLUS ACIDOS CEREZA X 27GR,Menthoplus,https://supertopar.vteximg.com.br/arquivos/ids/160816/164027.jpg,Caramelo Menthoplus Acidos Cereza x 27gr
7794440994229,Limpieza,Cocina,Guantes de Goma,GUANTE MAPA PLISSE SATINADO EXTRA GRANDE,Mapa,https://supertopar.vteximg.com.br/arquivos/ids/157949/509071.jpg,Guante Mapa Plisse Satinado Extra Grande
7794440994236,Limpieza,Cocina,Guantes de Goma,GUANTE MAPA CONTACTO TALLE PEQUEÑO X 1UN,Mapa,https://supertopar.vteximg.com.br/arquivos/ids/157951/509074.jpg,Guante Mapa Contacto Talle Pequeño x 1un
7794440994250,Limpieza,Cocina,Guantes de Goma,GUANTE MAPA CONTACTO TALLE GRANDE X 1UN,Mapa,https://supertopar.vteximg.com.br/arquivos/ids/157950/509072.jpg,Guante Mapa Contacto Talle Grande x 1un
77944412,Alimentos,"Chocolates, Alfajores y Golosinas",Golosinas,CARAMELO MENTHOPLUS ACIDOS NARANJA X 27GR,Menthoplus,https://supertopar.vteximg.com.br/arquivos/ids/160817/164030.jpg,Caramelo Menthoplus Acidos Naranja x 27gr
7794450002549,Bebidas,Vinos y Espumantes,Vinos Blancos,VINO SAUVIGNON SAINT FELICIEN CHARDONNAY X 750CC,Saint Felicien,https://supertopar.vteximg.com.br/arquivos/ids/162688/303596.jpg,Vino Sauvignon Saint Felicien Chardonnay x 750cc
7794450004239,Bebidas,Vinos y Espumantes,Vinos Tintos,VINO BRAVIO UXMAL MALBEC X 750CC,Bravio,https://supertopar.vteximg.com.br/arquivos/ids/162716/325186.jpg,Vino Bravio Uxmal Malbec x 750cc
7794450004253,Bebidas,Vinos y Espumantes,Vinos Tintos,VINO BRAVIO UXMAL CABERNET SAUVIGNON X 750CC,Bravio,https://supertopar.vteximg.com.br/arquivos/ids/162717/325187.jpg,Vino Bravio Uxmal Cabernet Sauvignon x 750cc
7794450024015,Bebidas,Vinos y Espumantes,Vinos Tintos,VINO SAINT FELICIEN CABERNET SAUVIGNON X 750CC,Saint Felicien,https://supertopar.vteximg.com.br/arquivos/ids/164711/303595.jpg,Vino Saint Felicien Cabernet Sauvignon x 750cc
7794450024046,Bebidas,Vinos y Espumantes,Vinos Tintos,VINO SAINT FELICIEN CABERNET MERLOT X 750CC,Saint Felicien,https://supertopar.vteximg.com.br/arquivos/ids/164713/303686.jpg,Vino Saint Felicien Cabernet Merlot x 750cc
7794490630245,Perfumeria,Cuidado Personal,Desodorantes y Antitranspirantes,DESODORANTE ETIQUET ROLL ON CLASICO X 60GR,Etiquet,https://supertopar.vteximg.com.br/arquivos/ids/157290/508011.jpg,Desodorante Etiquet Roll On Clasico x 60gr
7794612065719,Alimentos,"Chocolates, Alfajores y Golosinas",Chocolates,CHOCOLATE HAMLET LECHE ALMENDRA Y MANI X 45GR,Hamlet,https://supertopar.vteximg.com.br/arquivos/ids/164502/165172.jpg,Chocolate Hamlet Leche Almendra yMani x 45gr
7794612065917,Alimentos,"Chocolates, Alfajores y Golosinas",Chocolates,CHOCOLATE HAMLET LECHE CON COOKIES X 43GR,Hamlet,https://supertopar.vteximg.com.br/arquivos/ids/160884/165174.jpg,Chocolate Hamlet Leche con Cookies x 43gr
7794612066211,Alimentos,"Chocolates, Alfajores y Golosinas",Chocolates,CHOCOLATE HAMLET CHOCOLATOSO X 43GR,Hamlet,https://supertopar.vteximg.com.br/arquivos/ids/160887/165341.jpg,Chocolate Hamlet Chocolatoso x 43gr
7794612066310,Alimentos,"Chocolates, Alfajores yGolosinas",Chocolates,CHOCOLATE HAMLET BLANCO CON COOKIES X 45GR,Hamlet,https://supertopar.vteximg.com.br/arquivos/ids/160883/165173.jpg,Chocolate Hamlet Blanco con Cookies x 45gr
7794612491013,Alimentos,"Chocolates, Alfajoresy Golosinas",Chocolates,CHOCOLATE HAMLET BICOLOR X 42GR,Hamlet,https://supertopar.vteximg.com.br/arquivos/ids/160888/165342.jpg,Chocolate Hamlet Bicolor x 42gr
7794640170133,Perfumeria,Cuidado Oral,Cremas Dentales,DENTRIFICO SENSODYNE REPARA Y PROTEGE X 100GR,Sensodyne,https://supertopar.vteximg.com.br/arquivos/ids/158477/516226.jpg,Dentrifico Sensodyne Repara y Protege x 100gr
7794640170164,Perfumeria,Cuidado Personal,Desodorantes y Antitranspirantes,DESODORANTE ETIQUET ROLL ON PROTECCION X 60GR,Etiquet,https://supertopar.vteximg.com.br/arquivos/ids/157298/508132.jpg,Desodorante Etiquet Roll On Proteccion x 60gr
7794640170386,Perfumeria,Cuidado Oral,Cremas Dentales,CREMA PARODONTAX BLANQUEADOR X 124GR,Parodontax,https://supertopar.vteximg.com.br/arquivos/ids/157428/516343.jpg,Crema Parodontax Blanqueador x 124gr
7794640170720,Perfumeria,Cuidado Oral,Cremas Dentales,DENTRIFICO SENSODYNE REPARA Y PROTEGE BLANQUEADORA X100GR,Sensodyne,https://supertopar.vteximg.com.br/arquivos/ids/157422/516240.jpg,DentrificoSensodyne Repara y Protege Blanqueadora X100gr
7794640171093,Perfumeria,Cuidado Personal,Desodorantes y Antitranspirantes,DESODORANTE HINDS ROLL ON ROSAINSPIRACION X 60GR,Hinds,https://supertopar.vteximg.com.br/arquivos/ids/157798/536041.jpg,Desodorante Hinds Roll On Rosa Inspiracion x 60gr
7794640171239,Perfumeria,Cuidado Personal,Desodorantes y Antitranspirantes,DESODORANTE HINDS ROLL ON PERFECTION X 60CC,Hinds,https://supertopar.vteximg.com.br/arquivos/ids/157802/536046.jpg,Desodorante Hinds Roll On Perfection x 60cc
7794640171246,Perfumeria,Cuidado Personal,Desodorantes y Antitranspirantes,DESODORANTE HINDS ROLL ON INTRAHIDRATANTE SOFT X 60CC,Hinds,https://supertopar.vteximg.com.br/arquivos/ids/157800/536045.jpg,Desodorante Hinds Roll On Intrahidratante Soft x 60cc
7794640171376,Perfumeria,Cuidado Personal,Desodorantes yAntitranspirantes,DESODORANTE HINDS ROLL ON FLOWERS X 60CC,Hinds,https://supertopar.vteximg.com.br/arquivos/ids/158577/536047.jpg,DesodoranteHinds Roll On Flowers x 60cc
7794640171550,Perfumeria,Cuidado Oral,Cremas Dentales,DENTRIFICO SENSODYNE RAPIDO ALIVIO X 100GR,Sensodyne,https://supertopar.vteximg.com.br/arquivos/ids/157423/516302.jpg,Dentrifico Sensodyne Rapido Alivio x 100gr
7794640171697,Perfumeria,Cuidado Oral,Cepillo de Dientes e Hilo Dental,CEPILLO SENSODYNE MULTI PROTECCION X 1UN,Sensodyne,https://supertopar.vteximg.com.br/arquivos/ids/157509/519179.jpg,Cepillo SensodyneMulti Proteccion x 1un
7794640171758,Perfumeria,Cuidado Oral,Cremas Dentales,CREMA COREGA ULTRA SIN SABOR X 70GR,Corega,https://supertopar.vteximg.com.br/arquivos/ids/158478/516334.jpg,Crema Corega Ultra Sin Sabor x 70gr
7794640171765,Perfumeria,Cuidado Oral,Cremas Dentales,CREMA COREGA SABOR MENTA X 70GR,Corega,https://supertopar.vteximg.com.br/arquivos/ids/157427/516341.jpg,Crema Corega Sabor Menta x 70gr
7794640171772,Perfumeria,Cuidado Oral,Cepillo de Dientes e Hilo Dental,CEPILLO PARADONTAX X 1UN,Paradontax,https://supertopar.vteximg.com.br/arquivos/ids/157515/519204.jpg,Cepillo Paradontax x 1un
7794640172366,Perfumeria,Cuidado Oral,Cepillo de Dientes e Hilo Dental,CEPILLO SENSODYNE MULTI PROTECCION X 3UN,Sensodyne,https://supertopar.vteximg.com.br/arquivos/ids/164847/519254.jpg,Cepillo Sensodyne Multi Proteccion x 3un
7794640172472,Perfumeria,Cuidado Oral,Cremas Dentales,DENTRIFICO SENSODYNE ALIVIO BLANQUEADOR X 100GR,Sensodyne,https://supertopar.vteximg.com.br/arquivos/ids/157437/516408.jpg,Dentrifico Sensodyne Alivio Blanqueador x 100gr
7794640172731,Perfumeria,Cuidado Oral,Cremas Dentales,CREMA COREGA MAXIMO SELLADO X 70GR,Corega,https://supertopar.vteximg.com.br/arquivos/ids/158619/516436.jpg,Crema Corega Maximo Sellado x 70gr
7794640172960,Perfumeria,Cuidado Oral,Cepillo de Dientes e Hilo Dental,CEPILLO SENSODYNE COMPLETE X1UN,Sensodyne,https://supertopar.vteximg.com.br/arquivos/ids/157529/519239.jpg,Cepillo Sensodyne Complete x 1un
7794640172984,Perfumeria,Cuidado Oral,Cepillo de Dientes e Hilo Dental,CEPILLO SENSODYNE REPARA Y PROTEGEX 2UN,Sensodyne,https://supertopar.vteximg.com.br/arquivos/ids/157527/519238.jpg,Cepillo Sensodyne Repara y Protege x 2un
7794640173066,Perfumeria,Cuidado de Piel,Cremas para Manos y Cuerpo,CREMA HINDS ROSA PLUS X 125CC,Hinds,https://supertopar.vteximg.com.br/arquivos/ids/157365/513552.jpg,Crema Hinds Rosa Plus x 125cc
7794640173080,Perfumeria,Cuidado de Piel,Cremas para Manos y Cuerpo,CREMA HINDS ROSA PLUS X 350CC,Hinds,https://supertopar.vteximg.com.br/arquivos/ids/157363/513551.jpg,Crema Hinds Rosa Plus x 350cc
7794640173103,Perfumeria,Cuidado de Piel,Cremas para Manos y Cuerpo,CREMA HINDS ROSA BEAUTY X 250CC,Hinds,https://supertopar.vteximg.com.br/arquivos/ids/158459/513553.jpg,Crema Hinds Rosa Beauty x 250cc
7794640173110,Perfumeria,Cuidado de Piel,Cremas para Manos y Cuerpo,CREMA HINDS ROSA BEAUTY X 350CC,Hinds,https://supertopar.vteximg.com.br/arquivos/ids/157367/513554.jpg,Crema Hinds Rosa Beauty x 350cc
7794640173127,Perfumeria,Cuidado de Piel,Cremas para Manos y Cuerpo,CREMA HINDS HIDRATACION EXTREMA X 250CC,Hinds,https://supertopar.vteximg.com.br/arquivos/ids/157370/513557.jpg,Crema Hinds Hidratacion Extrema x 250cc
7794640173134,Perfumeria,Cuidado de Piel,Cremas para Manos y Cuerpo,CREMA HINDS HIDRATACION EXTREMA X 90CC,Hinds,https://supertopar.vteximg.com.br/arquivos/ids/158460/513556.jpg,Crema Hinds Hidratacion Extrema x 90cc
7794640173158,Perfumeria,Cuidado de Piel,Cremas para Manos y Cuerpo,CREMA HINDS ANTI AGE LIFT X 250CC,Hinds,https://supertopar.vteximg.com.br/arquivos/ids/157368/513555.jpg,Crema HindsAnti Age Lift x 250cc
7794640173189,Perfumeria,Cuidado de Piel,Cremas para Manos y Cuerpo,CREMA HINDSBIO HIDRATACION X 250CC,Hinds,https://supertopar.vteximg.com.br/arquivos/ids/157372/513565.jpg,Crema Hinds Bio Hidratacion x250cc
7794640173196,Perfumeria,Cuidado de Piel,Cremas para Manos y Cuerpo,CREMA HINDS BIO HIDRATACION X 350CC,Hinds,https://supertopar.vteximg.com.br/arquivos/ids/157374/513566.jpg,Crema Hinds Bio Hidratacion x 350cc
